RCtype,Par,ParFac,RC1,RC2,RC1fac,RC2fac,Group,Num,Item,Participant,Main,V1,V2,V3,V4,Matching,regionExp_response_1.rt,regionExp_response_2.rt,regionExp_response_3.rt,regionExp_response_4.rt,regionExp_response_5.rt,regionExp_response_6.rt,regionExp_response_7.rt,regionExp_response_8.rt,regionExp_response_9.rt,regionExp_response_10.rt,regionExp_response_11.rt,regionExp_response_12.rt,Q_Exp_response.keys,Q_Exp_response.rt,log_R1,log_R2,log_R3,log_R4,log_R5,log_R6,log_R7,log_R8,log_R9,log_R10,log_R11,log_R12,log_R34,log_R89,log_R8910,CORR,OO%COR,OS%COR,SO%COR,SS%COR,T%COR,OO-FP,OS-FP,SO-FP,SS-FP,T-FP,adj-OO,adj-OS,adj-SO,adj-SS,adj-%COR,adj-OO-FP,adj-OS-FP,adj-SO-FP,adj-SS-FP,adj-T-FP,dprimeOO,dprimeOS,dprimeSO,dprimeSS,dprimeT,dprimeSS-OS,dprimeOO-SO,dprimeSS-SO,dprimeOO-OS
OS,NP,-0.5,O,S,-0.5,0.5,4,16,20,15,main,1,0,0,0,mismatch2,0.411368132,0.545400143,0.412343979,0.727492094,0.645552158,0.363495827,0.461653948,0.428458929,0.394642115,0.379937887,2.936668158,0.473586082,n,2.158793926,2.614230645,2.736715247,2.615259657,2.861828278,2.809931337,2.560499429,2.664316554,2.631909198,2.59620343,2.579712603,3.467854874,2.675398931,3.056842397,2.915453153,3.080279682,1,0.8,1,0.7,0.9,0.85,0.2,0,0.3,0.1,0.15,0.8,0.95,0.7,0.9,0.85,0.2,0.05,0.3,0.1,0.15,1.683242467,3.289707254,1.048801025,2.563103131,2.072866779,-0.726604123,0.634441442,1.514302106,-1.606464787
OS,NP,-0.5,O,S,-0.5,0.5,19,76,95,15,main,0,1,0,0,mismatch1,0.344693899,0.575691938,0.478507996,0.929785967,2.367941141,0.346149921,0.427126884,0.395459175,0.379303932,0.329697132,0.409873962,0.457349062,n,5.310856104,2.537433597,2.760190148,2.679889199,2.968382987,3.374370903,2.539264237,2.630556907,2.597101656,2.578987345,2.518115169,2.61265033,2.660247793,3.148693318,2.889168932,3.043150086,1,0.8,1,0.7,0.9,0.85,0.2,0,0.3,0.1,0.15,0.8,0.95,0.7,0.9,0.85,0.2,0.05,0.3,0.1,0.15,1.683242467,3.289707254,1.048801025,2.563103131,2.072866779,-0.726604123,0.634441442,1.514302106,-1.606464787
OS,NP,-0.5,O,S,-0.5,0.5,11,44,55,15,main,0,1,0,0,mismatch1,0.49517107,0.408695936,0.680394173,0.412099123,1.146941185,0.329566956,0.360546112,0.294780016,0.328000069,0.447036982,2.118235826,0.340133905,n,3.158694029,2.694755263,2.611400319,2.832760586,2.61500169,3.059541148,2.517943661,2.556960817,2.469498038,2.515873935,2.650343452,3.325974309,2.531649925,3.038418781,2.794334716,3.029309522,1,0.8,1,0.7,0.9,0.85,0.2,0,0.3,0.1,0.15,0.8,0.95,0.7,0.9,0.85,0.2,0.05,0.3,0.1,0.15,1.683242467,3.289707254,1.048801025,2.563103131,2.072866779,-0.726604123,0.634441442,1.514302106,-1.606464787
OS,NP,-0.5,O,S,-0.5,0.5,4,16,20,16,main,1,0,0,0,mismatch2,0.962998867,4.624671936,1.633111954,0.678700924,1.195199966,0.697148085,1.598892212,0.84574604,2.066916943,1.499562979,0.645653009,0.808134079,y,6.419478178,2.983625776,3.66508093,3.213015958,2.83167844,3.077440572,2.843325039,3.203819187,2.927239973,3.315323025,3.17596471,2.809999179,2.907483421,3.363952679,3.464290236,3.644657746,0,0.8,1,0.7,0.9,0.85,0.2,0,0.3,0.1,0.15,0.8,0.95,0.7,0.9,0.85,0.2,0.05,0.3,0.1,0.15,1.683242467,3.289707254,1.048801025,2.563103131,2.072866779,-0.726604123,0.634441442,1.514302106,-1.606464787
OS,NP,-0.5,O,S,-0.5,0.5,15,60,75,16,main,0,1,0,0,mismatch1,0.69575882,0.542170048,0.697643042,1.699157,0.762417078,0.613692999,1.447143078,2.334702015,1.095785856,2.084866047,2.501584053,0.758069992,n,8.105019093,2.842458721,2.734135521,2.843633267,3.230233509,2.882192616,2.787951169,3.160511472,3.368231458,3.03972569,3.319078157,3.3982151,2.879709306,3.379631804,3.535355888,3.741573386,1,0.8,1,0.7,0.9,0.85,0.2,0,0.3,0.1,0.15,0.8,0.95,0.7,0.9,0.85,0.2,0.05,0.3,0.1,0.15,1.683242467,3.289707254,1.048801025,2.563103131,2.072866779,-0.726604123,0.634441442,1.514302106,-1.606464787
OS,NP,-0.5,O,S,-0.5,0.5,8,32,40,16,main,1,0,0,0,mismatch2,4.739964962,0.662602901,0.745715857,0.495077848,0.662631989,0.530053139,1.164119959,0.628743887,0.964668989,1.483560801,0.613336086,1.293407917,n,5.879253864,3.675775131,2.821253333,2.872573378,2.694673494,2.821272398,2.724319411,3.065997735,2.798473776,2.984378318,3.17130535,2.787698517,3.111735515,3.093699581,3.202328322,3.488123781,1,0.8,1,0.7,0.9,0.85,0.2,0,0.3,0.1,0.15,0.8,0.95,0.7,0.9,0.85,0.2,0.05,0.3,0.1,0.15,1.683242467,3.289707254,1.048801025,2.563103131,2.072866779,-0.726604123,0.634441442,1.514302106,-1.606464787
OS,NP,-0.5,O,S,-0.5,0.5,20,80,100,16,main,1,0,0,0,mismatch2,0.72894001,2.669075012,1.282438993,0.595802069,0.645778894,0.914800167,0.545125961,0.629138947,1.966500998,0.513348103,0.711544037,0.55749011,n,14.86318994,2.862691788,3.426360779,3.108036714,2.775102007,2.810083847,2.961326235,2.736496865,2.798746571,3.293694171,2.710411961,2.852201783,2.746237167,3.273751331,3.414244449,3.492619052,1,0.8,1,0.7,0.9,0.85,0.2,0,0.3,0.1,0.15,0.8,0.95,0.7,0.9,0.85,0.2,0.05,0.3,0.1,0.15,1.683242467,3.289707254,1.048801025,2.563103131,2.072866779,-0.726604123,0.634441442,1.514302106,-1.606464787
OS,NP,-0.5,O,S,-0.5,0.5,16,64,80,16,main,1,0,0,0,mismatch2,0.428156137,0.562133074,0.677311182,0.478487968,0.562273026,0.998577118,1.331030846,2.133857965,0.713922024,0.848006964,0.679130077,0.608299971,n,9.541656971,2.631602173,2.749839138,2.830788246,2.679871022,2.74994725,2.99938161,3.12418812,3.329165508,2.85365078,2.928399419,2.831952965,2.784117796,3.062882371,3.454506434,3.567706928,1,0.8,1,0.7,0.9,0.85,0.2,0,0.3,0.1,0.15,0.8,0.95,0.7,0.9,0.85,0.2,0.05,0.3,0.1,0.15,1.683242467,3.289707254,1.048801025,2.563103131,2.072866779,-0.726604123,0.634441442,1.514302106,-1.606464787
OS,NP,-0.5,O,S,-0.5,0.5,12,48,60,16,main,1,0,0,0,mismatch2,2.919007063,1.012870073,1.531677961,0.711798906,0.91378808,0.576833963,0.743240833,2.301249981,0.727735043,1.149027824,0.764050007,0.891910076,n,4.984679937,3.465235146,3.005553739,3.185167463,2.852357316,2.960845489,2.761050823,2.871129561,3.361963798,2.861973288,3.060330545,2.883121784,2.95032107,3.350921596,3.481297126,3.620969771,1,0.8,1,0.7,0.9,0.85,0.2,0,0.3,0.1,0.15,0.8,0.95,0.7,0.9,0.85,0.2,0.05,0.3,0.1,0.15,1.683242467,3.289707254,1.048801025,2.563103131,2.072866779,-0.726604123,0.634441442,1.514302106,-1.606464787
OS,NP,-0.5,O,S,-0.5,0.5,3,12,15,16,main,0,1,0,0,mismatch1,1.749221087,0.654670954,0.744323015,0.562479973,0.57803297,0.497511864,0.694714069,0.561920166,1.014670849,0.497099876,0.54540801,0.524671078,n,3.268419027,3.242844704,2.816023073,2.871761448,2.750107064,2.761952611,2.696803442,2.841806094,2.749674618,3.006325183,2.696443655,2.736721512,2.719887125,3.116210119,3.197719047,3.31674402,1,0.8,1,0.7,0.9,0.85,0.2,0,0.3,0.1,0.15,0.8,0.95,0.7,0.9,0.85,0.2,0.05,0.3,0.1,0.15,1.683242467,3.289707254,1.048801025,2.563103131,2.072866779,-0.726604123,0.634441442,1.514302106,-1.606464787
OS,NP,-0.5,O,S,-0.5,0.5,7,28,35,16,main,0,1,0,0,mismatch1,1.264191866,0.491502047,0.696666956,0.645629883,0.611654997,0.697668076,0.995633841,0.662456036,2.265730858,0.747588873,0.713676214,0.507877111,y,4.716659069,3.101812992,2.691525331,2.843025212,2.809983624,2.786506528,2.843648851,2.99809965,2.821157062,3.35520832,2.873662829,2.853501222,2.70575864,3.127848567,3.466598792,3.56534901,0,0.8,1,0.7,0.9,0.85,0.2,0,0.3,0.1,0.15,0.8,0.95,0.7,0.9,0.85,0.2,0.05,0.3,0.1,0.15,1.683242467,3.289707254,1.048801025,2.563103131,2.072866779,-0.726604123,0.634441442,1.514302106,-1.606464787
OS,NP,-0.5,O,S,-0.5,0.5,19,76,95,16,main,0,1,0,0,mismatch1,0.946518898,0.608206034,1.197521925,0.545018196,0.712547064,0.412965059,1.162752867,1.214014769,1.281793118,0.262953043,0.64426899,0.557239056,y,5.828485966,2.976129289,2.784050724,3.078283474,2.736411002,2.852813555,2.615913308,3.065487419,3.08422397,3.107817936,2.419878201,2.809067228,2.746041548,3.241182786,3.397211153,3.440714067,0,0.8,1,0.7,0.9,0.85,0.2,0,0.3,0.1,0.15,0.8,0.95,0.7,0.9,0.85,0.2,0.05,0.3,0.1,0.15,1.683242467,3.289707254,1.048801025,2.563103131,2.072866779,-0.726604123,0.634441442,1.514302106,-1.606464787
OS,NP,-0.5,O,S,-0.5,0.5,11,44,55,16,main,0,1,0,0,mismatch1,0.779915094,0.591794968,0.797066212,0.512065887,0.506546974,0.413460016,0.961899996,0.478039026,0.762984991,0.279237986,0.329190016,0.573158026,n,2.650016069,2.892047325,2.772171268,2.9014944,2.709325845,2.704619725,2.616433517,2.983129923,2.679463353,2.882515995,2.445974497,2.517446655,2.758274378,3.116983472,3.093780186,3.181918441,1,0.8,1,0.7,0.9,0.85,0.2,0,0.3,0.1,0.15,0.8,0.95,0.7,0.9,0.85,0.2,0.05,0.3,0.1,0.15,1.683242467,3.289707254,1.048801025,2.563103131,2.072866779,-0.726604123,0.634441442,1.514302106,-1.606464787
OS,NP,-0.5,O,S,-0.5,0.5,10,40,50,17,main,0,0,1,0,match,0.361688852,0.32820797,0.363559961,0.344965935,0.226587057,0.330363989,0.511659861,0.897368908,0.462688923,0.346750975,0.496744871,0.541474104,y,9.428946018,2.558335123,2.516149123,2.560576048,2.537776211,2.355235099,2.518992701,2.708981349,2.952971018,2.665289102,2.540017691,2.696133392,2.733577691,2.850355728,3.133557375,3.232184875,1,0.8,1,0.7,0.9,0.85,0.2,0,0.3,0.1,0.15,0.8,0.95,0.7,0.9,0.85,0.2,0.05,0.3,0.1,0.15,1.683242467,3.289707254,1.048801025,2.563103131,2.072866779,-0.726604123,0.634441442,1.514302106,-1.606464787
OS,NP,-0.5,O,S,-0.5,0.5,18,72,90,17,main,0,0,1,0,match,0.362289906,0.578927994,0.915791988,0.529594898,0.611011982,0.531172037,0.696262121,1.866396904,1.717175961,0.564750195,3.474335909,0.725903034,n,5.391396999,2.559056234,2.76262455,2.96179684,2.723943793,2.786049727,2.725235204,2.842772769,3.271004005,3.2348148,2.75185639,3.540871805,2.860878612,3.15998411,3.554316239,3.617872571,0,0.8,1,0.7,0.9,0.85,0.2,0,0.3,0.1,0.15,0.8,0.95,0.7,0.9,0.85,0.2,0.05,0.3,0.1,0.15,1.683242467,3.289707254,1.048801025,2.563103131,2.072866779,-0.726604123,0.634441442,1.514302106,-1.606464787
OS,NP,-0.5,O,S,-0.5,0.5,11,44,55,17,main,0,1,0,0,mismatch1,0.311558962,0.374987125,0.529907942,0.428421021,0.479001999,0.413491964,1.950608015,0.51297307,2.738944054,0.54786396,0.664618015,0.54083395,n,5.299371958,2.493540248,2.574016357,2.724200429,2.631870772,2.680337326,2.616467074,3.290170004,2.710094566,3.437583161,2.738672732,2.822572109,2.733063946,2.981514614,3.512139469,3.579758576,1,0.8,1,0.7,0.9,0.85,0.2,0,0.3,0.1,0.15,0.8,0.95,0.7,0.9,0.85,0.2,0.05,0.3,0.1,0.15,1.683242467,3.289707254,1.048801025,2.563103131,2.072866779,-0.726604123,0.634441442,1.514302106,-1.606464787
OS,NP,-0.5,O,S,-0.5,0.5,7,28,35,17,main,0,1,0,0,mismatch1,0.311960936,0.358463049,0.361922026,0.79664278,0.545742989,0.43021512,1.799959898,1.947276115,1.381424904,0.347589016,0.395283937,0.441296101,n,4.095737934,2.494100215,2.554444394,2.558615014,2.901263624,2.736988165,2.63368567,3.255262829,3.289427537,3.140327281,2.541066044,2.596909166,2.64473009,3.063920332,3.522274789,3.565409767,1,0.8,1,0.7,0.9,0.85,0.2,0,0.3,0.1,0.15,0.8,0.95,0.7,0.9,0.85,0.2,0.05,0.3,0.1,0.15,1.683242467,3.289707254,1.048801025,2.563103131,2.072866779,-0.726604123,0.634441442,1.514302106,-1.606464787
OS,NP,-0.5,O,S,-0.5,0.5,15,60,75,17,main,0,1,0,0,mismatch1,0.362103939,0.575557947,0.563918114,0.495388031,0.545472145,2.003514051,7.271847963,0.495774031,2.502704144,0.397104025,0.880467892,0.407040119,n,2.955931187,2.558833249,2.760089055,2.751216045,2.694945509,2.736772578,3.301792393,3.86164479,2.695283774,3.398409513,2.598904289,2.944713523,2.609637217,3.025021492,3.476900892,3.530914248,1,0.8,1,0.7,0.9,0.85,0.2,0,0.3,0.1,0.15,0.8,0.95,0.7,0.9,0.85,0.2,0.05,0.3,0.1,0.15,1.683242467,3.289707254,1.048801025,2.563103131,2.072866779,-0.726604123,0.634441442,1.514302106,-1.606464787
OS,NP,-0.5,O,S,-0.5,0.5,3,12,15,17,main,0,1,0,0,mismatch1,0.361676931,0.324716091,0.563164949,0.445183039,0.54592514,0.446981907,0.779256821,3.926740885,0.62954402,0.459408998,0.513997078,0.524791002,n,1.459653139,2.558320809,2.51150381,2.750635617,2.64853861,2.737133094,2.650289944,2.891680612,3.594032244,2.799026103,2.662199497,2.71096065,2.71998638,3.003610436,3.658610873,3.700331025,1,0.8,1,0.7,0.9,0.85,0.2,0,0.3,0.1,0.15,0.8,0.95,0.7,0.9,0.85,0.2,0.05,0.3,0.1,0.15,1.683242467,3.289707254,1.048801025,2.563103131,2.072866779,-0.726604123,0.634441442,1.514302106,-1.606464787
OS,NP,-0.5,O,S,-0.5,0.5,19,76,95,17,main,0,1,0,0,mismatch1,0.361999035,0.559473991,2.070052862,0.462668896,0.49537611,0.397004843,5.029891968,0.495383024,10.41983294,0.396800041,0.628423929,1.110813856,n,2.672894001,2.558707413,2.747779902,3.315981436,2.665270304,2.694935058,2.598795805,3.701558657,2.69494112,4.017860756,2.598571708,2.798252714,3.045641288,3.403587481,4.038032333,4.053540011,1,0.8,1,0.7,0.9,0.85,0.2,0,0.3,0.1,0.15,0.8,0.95,0.7,0.9,0.85,0.2,0.05,0.3,0.1,0.15,1.683242467,3.289707254,1.048801025,2.563103131,2.072866779,-0.726604123,0.634441442,1.514302106,-1.606464787
OS,NP,-0.5,O,S,-0.5,0.5,2,8,10,17,main,0,0,1,0,mismatch1,0.290694952,0.49576211,1.215435982,0.713680983,0.878708124,1.736516953,2.285524845,1.232192993,0.646494865,3.425841093,0.91567111,0.541415215,n,2.251176119,2.46343749,2.695273332,3.084732089,2.853504125,2.943844642,3.239679028,3.358985947,3.090678735,2.81056508,3.534767214,2.961739512,2.733530456,3.28535856,3.273854629,3.724646824,1,0.8,1,0.7,0.9,0.85,0.2,0,0.3,0.1,0.15,0.8,0.95,0.7,0.9,0.85,0.2,0.05,0.3,0.1,0.15,1.683242467,3.289707254,1.048801025,2.563103131,2.072866779,-0.726604123,0.634441442,1.514302106,-1.606464787
OS,NP,-0.5,O,S,-0.5,0.5,6,24,30,17,main,0,0,1,0,match,0.311599016,0.46266222,0.345300913,0.462082863,0.661646128,2.237719059,1.147805929,0.361125946,0.865743876,0.313622952,0.377942085,0.357105017,y,2.974929094,2.493596078,2.665264037,2.538197727,2.664719862,2.820625775,3.349805561,3.059868464,2.557658693,2.937389428,2.496407838,2.577425255,2.552795952,2.907080018,3.088798484,3.187659666,1,0.8,1,0.7,0.9,0.85,0.2,0,0.3,0.1,0.15,0.8,0.95,0.7,0.9,0.85,0.2,0.05,0.3,0.1,0.15,1.683242467,3.289707254,1.048801025,2.563103131,2.072866779,-0.726604123,0.634441442,1.514302106,-1.606464787
OS,NP,-0.5,O,S,-0.5,0.5,14,56,70,17,main,0,0,1,0,match,0.328294039,0.328007221,0.579364061,0.377737999,0.728199959,2.43831706,0.394737005,0.328025818,2.183212042,0.329853058,0.312353134,1.043061972,n,2.707879066,2.516262997,2.515883405,2.762951552,2.577190675,2.86225065,3.387090177,2.596307842,2.515908027,3.339095918,2.518320515,2.494645868,3.018310112,2.980958251,3.39988785,3.453485132,0,0.8,1,0.7,0.9,0.85,0.2,0,0.3,0.1,0.15,0.8,0.95,0.7,0.9,0.85,0.2,0.05,0.3,0.1,0.15,1.683242467,3.289707254,1.048801025,2.563103131,2.072866779,-0.726604123,0.634441442,1.514302106,-1.606464787
OS,NP,-0.5,O,S,-0.5,0.5,19,76,95,18,main,0,1,0,0,mismatch1,0.997689009,0.559039116,0.681603909,0.478813171,0.544724941,0.547267914,0.507818937,0.981153965,1.032902956,0.564269066,2.519993067,0.625442028,n,3.659028053,2.998995188,2.747442197,2.833532072,2.680166088,2.736177261,2.738199986,2.705708892,2.991737163,3.01405952,2.751486242,3.401399346,2.796187061,3.064614112,3.30407174,3.411337826,1,0.8,1,0.7,0.9,0.85,0.2,0,0.3,0.1,0.15,0.8,0.95,0.7,0.9,0.85,0.2,0.05,0.3,0.1,0.15,1.683242467,3.289707254,1.048801025,2.563103131,2.072866779,-0.726604123,0.634441442,1.514302106,-1.606464787
OS,NP,-0.5,O,S,-0.5,0.5,7,28,35,18,main,0,1,0,0,mismatch1,0.997833014,1.24555397,1.131454945,1.516630888,0.895802975,0.497187853,0.795835018,0.930935144,0.678864002,0.531110048,1.702309132,0.876139164,n,5.075039148,2.999057869,3.09536255,3.053637265,3.180879897,2.9522125,2.69652051,2.900823045,2.968919426,2.83178278,2.725184518,3.231038429,2.942573094,3.422932058,3.206771693,3.330598247,1,0.8,1,0.7,0.9,0.85,0.2,0,0.3,0.1,0.15,0.8,0.95,0.7,0.9,0.85,0.2,0.05,0.3,0.1,0.15,1.683242467,3.289707254,1.048801025,2.563103131,2.072866779,-0.726604123,0.634441442,1.514302106,-1.606464787
OS,NP,-0.5,O,S,-0.5,0.5,15,60,75,18,main,0,1,0,0,mismatch1,0.863573074,2.668845892,1.032621145,1.265186071,0.645087957,0.614014149,0.478193045,0.495426893,0.440951824,1.116598845,1.298230886,1.863967896,n,2.728770971,2.936299093,3.426323497,3.013941014,3.102154402,2.809618934,2.788178379,2.679603255,2.694979577,2.644391143,3.047897174,3.113351937,3.270438428,3.361313589,2.971451534,3.312384203,1,0.8,1,0.7,0.9,0.85,0.2,0,0.3,0.1,0.15,0.8,0.95,0.7,0.9,0.85,0.2,0.05,0.3,0.1,0.15,1.683242467,3.289707254,1.048801025,2.563103131,2.072866779,-0.726604123,0.634441442,1.514302106,-1.606464787
OS,NP,-0.5,O,S,-0.5,0.5,11,44,55,18,main,0,1,0,0,mismatch1,6.035313845,0.508172989,0.363013029,0.42967701,0.360141039,0.430940151,0.560862064,0.362029791,0.396538019,0.430292845,0.396754026,0.485990047,n,7.746658802,3.780699859,2.706011577,2.559922213,2.633142117,2.556472613,2.634416959,2.748856066,2.55874431,2.598284833,2.633764125,2.598521342,2.686627375,2.899103401,2.879994409,3.075130954,1,0.8,1,0.7,0.9,0.85,0.2,0,0.3,0.1,0.15,0.8,0.95,0.7,0.9,0.85,0.2,0.05,0.3,0.1,0.15,1.683242467,3.289707254,1.048801025,2.563103131,2.072866779,-0.726604123,0.634441442,1.514302106,-1.606464787
OS,NP,-0.5,O,S,-0.5,0.5,3,12,15,18,main,0,1,0,0,mismatch1,0.461862087,0.375825882,0.39500308,0.444902897,0.360729218,0.379966974,0.327188969,0.411947966,0.346368074,0.397252798,0.396528006,0.390925169,n,2.835273981,2.664512314,2.574986685,2.596600482,2.648265234,2.55718132,2.57974585,2.514798653,2.614842363,2.539537855,2.599066965,2.598273866,2.592093633,2.924230672,2.879850242,3.062795822,1,0.8,1,0.7,0.9,0.85,0.2,0,0.3,0.1,0.15,0.8,0.95,0.7,0.9,0.85,0.2,0.05,0.3,0.1,0.15,1.683242467,3.289707254,1.048801025,2.563103131,2.072866779,-0.726604123,0.634441442,1.514302106,-1.606464787
OS,NP,-0.5,O,S,-0.5,0.5,17,68,85,18,main,0,0,0,1,mismatch2,1.482609034,3.404536963,1.215134144,1.098371029,0.815055847,0.647495031,0.529273987,0.83049798,0.613550186,0.765522003,0.629489899,0.42416811,n,2.482975006,3.171026642,3.532058054,3.084624224,3.040749069,2.911187367,2.81123644,2.72368055,2.91933858,2.787850092,2.883957678,2.798988766,2.627538014,3.364270475,3.159581679,3.344307798,1,0.8,1,0.7,0.9,0.85,0.2,0,0.3,0.1,0.15,0.8,0.95,0.7,0.9,0.85,0.2,0.05,0.3,0.1,0.15,1.683242467,3.289707254,1.048801025,2.563103131,2.072866779,-0.726604123,0.634441442,1.514302106,-1.606464787
OS,NP,-0.5,O,S,-0.5,0.5,1,4,5,18,main,0,0,0,1,match,0.930603027,1.278735161,6.756402016,0.46222496,0.463263035,0.396746159,0.4120121,0.361706018,0.346765995,0.380033016,0.714206934,0.57426405,y,6.375818014,2.968764461,3.106780607,3.829715483,2.664853394,2.665827648,2.598512731,2.614909971,2.558355735,2.540036503,2.579821328,2.853824062,2.759111629,3.8584546,2.850322699,3.03683044,1,0.8,1,0.7,0.9,0.85,0.2,0,0.3,0.1,0.15,0.8,0.95,0.7,0.9,0.85,0.2,0.05,0.3,0.1,0.15,1.683242467,3.289707254,1.048801025,2.563103131,2.072866779,-0.726604123,0.634441442,1.514302106,-1.606464787
OS,NP,-0.5,O,S,-0.5,0.5,5,20,25,18,main,0,0,0,1,match,0.461953163,0.375951052,0.396481037,0.311279058,0.363059044,0.346725941,0.545871019,0.361690998,0.378719091,0.413815975,0.965476036,0.440687895,y,3.657702208,2.664597945,2.575131304,2.598222421,2.493149904,2.55997726,2.539986335,2.737090038,2.5583377,2.578317198,2.616807252,2.984741499,2.644131121,2.849886073,2.869472328,3.062290877,1,0.8,1,0.7,0.9,0.85,0.2,0,0.3,0.1,0.15,0.8,0.95,0.7,0.9,0.85,0.2,0.05,0.3,0.1,0.15,1.683242467,3.289707254,1.048801025,2.563103131,2.072866779,-0.726604123,0.634441442,1.514302106,-1.606464787
OS,NP,-0.5,O,S,-0.5,0.5,9,36,45,18,main,0,0,0,1,match,0.411901951,0.392063856,0.444869041,0.529366016,0.379857063,0.497569084,0.444730043,0.411676884,0.512162924,0.480462074,0.613954067,0.491032124,y,2.889635801,2.614793849,2.593356807,2.648232184,2.723756057,2.579620206,2.696853388,2.648096468,2.614556482,2.709408136,2.681659112,2.788135881,2.691109905,2.988663753,2.965596672,3.147460478,1,0.8,1,0.7,0.9,0.85,0.2,0,0.3,0.1,0.15,0.8,0.95,0.7,0.9,0.85,0.2,0.05,0.3,0.1,0.15,1.683242467,3.289707254,1.048801025,2.563103131,2.072866779,-0.726604123,0.634441442,1.514302106,-1.606464787
OS,NP,-0.5,O,S,-0.5,0.5,13,52,65,18,main,0,0,0,1,match,0.663322926,0.391901016,0.39704299,0.395305157,0.429849863,0.347142935,0.361232042,0.328455925,0.38009882,0.38022089,0.445976973,0.402805805,y,2.657304049,2.821725008,2.593176389,2.598837533,2.59693248,2.633316793,2.540508331,2.557786266,2.5164771,2.579896521,2.580035974,2.649312435,2.605095721,2.898916047,2.850373411,3.036938394,1,0.8,1,0.7,0.9,0.85,0.2,0,0.3,0.1,0.15,0.8,0.95,0.7,0.9,0.85,0.2,0.05,0.3,0.1,0.15,1.683242467,3.289707254,1.048801025,2.563103131,2.072866779,-0.726604123,0.634441442,1.514302106,-1.606464787
OS,NP,-0.5,O,S,-0.5,0.5,10,40,50,19,main,0,0,1,0,match,0.495568037,0.394881964,0.463454962,0.59531498,5.14191699,0.463440895,0.527923822,0.461556911,0.361428976,0.413386822,1.132164955,0.724553108,y,5.133455992,2.695103288,2.596467298,2.666007536,2.774746811,3.711125061,2.665994354,2.72257126,2.664225258,2.558022967,2.616356628,3.053909708,2.860070224,3.024801603,2.915392388,3.09214941,1,0.9,1,0.8,0.8,0.875,0.1,0,0.2,0.2,0.125,0.9,0.95,0.8,0.8,0.875,0.1,0.05,0.2,0.2,0.125,2.563103131,3.289707254,1.683242467,1.683242467,2.300698761,-1.606464787,0.879860664,0,-0.726604123
OS,NP,-0.5,O,S,-0.5,0.5,18,72,90,19,main,0,0,1,0,match,0.377696037,1.180733204,0.49703002,0.411339998,0.410263062,0.396559954,0.444321156,0.445329189,4.424113035,3.021652937,1.698500872,0.6580441,y,3.232046127,2.577142428,3.072151776,2.69638262,2.614200942,2.613062417,2.598308856,2.647696992,2.648681162,3.645826215,3.48024458,3.230065774,2.818255,2.958262791,3.687479217,3.897137281,1,0.9,1,0.8,0.8,0.875,0.1,0,0.2,0.2,0.125,0.9,0.95,0.8,0.8,0.875,0.1,0.05,0.2,0.2,0.125,2.563103131,3.289707254,1.683242467,1.683242467,2.300698761,-1.606464787,0.879860664,0,-0.726604123
OS,NP,-0.5,O,S,-0.5,0.5,19,76,95,19,main,0,1,0,0,mismatch1,0.745785952,1.946722031,1.734241009,0.444846869,0.478312016,0.346051931,0.477545023,0.47832489,1.097221851,0.781462908,2.634695053,0.557421207,n,5.650602102,2.872614199,3.289303944,3.239109452,2.648210538,2.679711291,2.539141277,2.679014323,2.67972298,3.040294448,2.892908369,3.420730356,2.746183487,3.338274745,3.197431292,3.37236136,1,0.9,1,0.8,0.8,0.875,0.1,0,0.2,0.2,0.125,0.9,0.95,0.8,0.8,0.875,0.1,0.05,0.2,0.2,0.125,2.563103131,3.289707254,1.683242467,1.683242467,2.300698761,-1.606464787,0.879860664,0,-0.726604123
OS,NP,-0.5,O,S,-0.5,0.5,15,60,75,19,main,0,1,0,0,mismatch1,1.498517036,0.525159836,0.596792936,0.656903028,0.544574976,0.53001523,0.56041503,2.016068935,1.515001059,0.446029902,4.10608387,0.507580996,n,8.233281851,3.175661685,2.720291504,2.775823674,2.817501264,2.736057681,2.724288349,2.748509774,3.304505378,3.180412936,2.649363975,3.613427816,2.705505354,3.098192228,3.547906326,3.5995665,1,0.9,1,0.8,0.8,0.875,0.1,0,0.2,0.2,0.125,0.9,0.95,0.8,0.8,0.875,0.1,0.05,0.2,0.2,0.125,2.563103131,3.289707254,1.683242467,1.683242467,2.300698761,-1.606464787,0.879860664,0,-0.726604123
OS,NP,-0.5,O,S,-0.5,0.5,3,12,15,19,main,0,1,0,0,mismatch1,0.728926897,0.809885025,0.612202883,0.527808905,0.646164179,0.36287117,0.745236874,0.461668015,0.711788177,0.480739117,3.104717016,0.62447381,n,3.519618988,2.862683976,2.908423369,2.78689537,2.722476713,2.810342879,2.559752465,2.872294335,2.664329787,2.85235077,2.681909461,3.492022022,2.795514229,3.056909342,3.069466881,3.218586785,1,0.9,1,0.8,0.8,0.875,0.1,0,0.2,0.2,0.125,0.9,0.95,0.8,0.8,0.875,0.1,0.05,0.2,0.2,0.125,2.563103131,3.289707254,1.683242467,1.683242467,2.300698761,-1.606464787,0.879860664,0,-0.726604123
